barcode,category,description,name,pages,price,publishing_affiliate,seller,size,subcategory,url
978604478562,Văn Học,"Ngày xửa ngày xưa, có một cô phù thủy tên Elaina.",Hành Trình Của Elaina - Tập 14,274,"115,000",AMAK,Phương Nam Online,18 x 13 x 1.4,Văn Học Đương Đại,https://nhasachphuongnam.com/hanh-trinh-cua-elaina-tap-14.html
978604395997,Tuổi Mới Lớn,"Thông qua những tiếp xúc hằng ngày, Đàm Thiệu dần nhận ra con người thật bên trong lớp vỏ bọc lạnh lùng của Bùi An Ngô.",His Wolf - Tập 2,252,"125,000",AMAK,Phương Nam Online,20.5 x 14.5 x 1.2,Truyện Tranh,https://nhasachphuongnam.com/his-wolf-tap-2.html
978604374632,Tuổi Mới Lớn,"Nhân dịp kỉ niệm 10 năm bên nhau, Tori - nhà tạo mẫu tóc và Tetsu - một lập trình viên đã thực hiện chuyến hành trình dài nhất Nhật Bản, từ Wakkanai, tỉnh Hokkaido - nơi ông bà Tetsu từng sống, đến thị trấn Kohoku, huyện Kishima, tỉnh Saga - nơi gia đình Tori ở. Chuyến đi đã biến ước mơ của Tetsu - “fan cứng” tàu hỏa trở thành hiện thực, còn Tori thì rất vui khi được tham quan nhiều nơi, thử đủ loại cơm hộp ga tàu, đồng thời giới thiệu Tetsu với gia đình mình.","Chuyến Tàu, Cơm Hộp và Hành Trình Đến Nhà Anh",196,"89,000",AMAK,Phương Nam Online,18 x 13 x 1,Truyện Tranh,https://nhasachphuongnam.com/chuyen-tau-com-hop-va-hanh-trinh-den-nha-anh.html
978604478768,Tuổi Mới Lớn,"Giữa làn nước bể bơi vào một tối nọ, Ito nhận được lời tỏ tình của Sumika. Khi đã hiểu được hình tượng của “Sumika” mà bản thân luôn ngưỡng mộ, Ito đã quyết tâm rời bỏ Sumika.",Người Là Ai Giữa Tâm Tư Này - Tập 2,178,"80,000",AMAK,Phương Nam Online,18 x 13 x 1,Truyện Tranh,https://nhasachphuongnam.com/nguoi-la-ai-giua-tam-tu-nay-tap-2.html
978604401316,Tuổi Mới Lớn,"Whip (tên thật là Chitose), chàng drag queen làm việc tại quán bar thường tán chuyện hằng đêm với một tài khoản mang tên “Người làm công mất ngủ” qua app chat. Dần dần, trong cậu chớm nở một tình yêu trong trẻo dù cậu nghĩ rằng cả hai sẽ chẳng bao giờ gặp nhau.",Dù Ngày Mai Không Có Cầu Vồng,176,"86,000",AMAK,Phương Nam Online,18 x 13 x 1,Truyện Tranh,https://nhasachphuongnam.com/du-ngay-mai-khong-co-cau-vong.html
978604401037,Tuổi Mới Lớn,"Bị người bạn trai mà mình luôn tin là tâm đầu ý hợp bất ngờ chia tay, Kano choáng váng và mất đi niềm vui sống.",Campanella Trên Chuyến Tàu Số 3,192,"86,000",AMAK,Phương Nam Online,18 x 13 x 1,Truyện Tranh,https://nhasachphuongnam.com/campanella-tren-chuyen-tau-so-3.html
978604402010,Tuổi Mới Lớn,“Thế giới này chỉ toàn tạp âm.”,Practiced Liar,176,"85,000",AMAK,Phương Nam Online,18 x 13 x 1,Truyện Tranh,https://nhasachphuongnam.com/practiced-liar-vi.html
978604441067,Tuổi Mới Lớn,“Mình thích anh Sasaki.”,Sasaki Và Miyano - Tập 6,148,"76,000",AMAK,Phương Nam Online,18 x 13 x 1,Truyện Tranh,https://nhasachphuongnam.com/sasaki-va-miyano-tap-6-vi.html
978604478765,Văn Học,"Alan vốn chỉ là một cậu thiếu niên bình thường gặp phải vấn đề về việc lưu giữ ký ức. Tuy nhiên, cuộc sống của cậu đã xáo trộn hoàn toàn sau khi liên tục nhìn thấy hồn ma của một ông lão xa lạ trong gương.",Ai Ở Trong Gương,568,"198,000",AMAK,Phương Nam Online,20.5 x 14.5 x 3,Văn Học Đương Đại,https://nhasachphuongnam.com/ai-o-trong-guong.html
978604400850,Tuổi Mới Lớn,"Yuzu, cô nàng nữ sinh cấp ba cá tính, nổi loạn song chưa mảnh tình vắt vai, đã chuyển đến học tại trường nữ sinh sau khi mẹ tái hôn. Ngày đầu chuyển trường trong nỗi bất mãn khôn nguôi vì “Không thể có bạn trai!”, cuộc gặp gỡ cực kì tồi tệ giữa cô và Hội trưởng Hội học sinh xinh đẹp - Mei càng khiến cho Yuzu bực bội hơn nữa.",Citrus - Tập 1,164,"89,000",AMAK,Phương Nam Online,18 x 13 x 1,Truyện Tranh,https://nhasachphuongnam.com/citrus-tap-1.html
893535260422,Truyện Tranh/Manga,"“Nhóc Maruko lười biếng, chỉ nghịch dại là không ai bằng, mọi người xung quanh có lúc bị quay như chong chóng, có lúc lại cảm động vì những chuyện chẳng thể ngờ, còn thế giới nhỏ bé thì không ngừng biến chuyển đến chóng mặt. Tôi cũng đã trở thành một thành viên trong thế giới ấy và ngày ngày đều hăng say vẽ truyện thật vui vẻ. Mong mọi người tiếp tục ủng hộ nha.” - Momoko Sakura",Nhóc Maruko - Tập 9,164,"40,000",,Phương Nam Online,18 x 13 x 0.8,Manga,https://nhasachphuongnam.com/nhoc-maruko-tap-9.html
978604401409,Văn Học,"Cuốn sách là tuyển tập những câu nói tếu táo, tự giễu về cuộc sống một cách nhẹ nhàng, vui vẻ như thế đó.",Lắc Đầu Cùng Chiếc Quạt,184,"68,000",AMAK,Phương Nam Online,12.4 x 10 x 1,Truyện Ngắn/Tản Văn,https://nhasachphuongnam.com/lac-dau-cung-chiec-quat.html
893497420239,Truyện Tranh/Manga,"Gia đình Đồ dùng học tập xôn xao khi đón một người bạn mới trông rất đáng yêu. Người bạn này dùng để trang trí cho góc học tập thêm xanh mát. Người bạn mới đó chính là Hũ Mực Tím thân thương. Sau khi từ biệt bạn bè cho chuyến đi xa cuối cùng, cậu đã trở về với một hình thức khác. Cùng theo dõi câu chuyện để có thêm ý tưởng về tái chế, tận dụng đồ đạc cũ nhé.",Những Người Bạn Đồ Dùng Học Tập - Chuyến Đi Cuối Cùng Của Hũ Mực Tím,24,"25,000",,Phương Nam Online,21 x 21 x 0.2,Truyện Tranh,https://nhasachphuongnam.com/nhung-nguoi-ban-do-dung-hoc-tap-chuyen-di-cuoi-cung-cua-hu-muc-tim.html
893497420237,Truyện Tranh/Manga,"Bút Chì bỗng nảy ra ý định đi du lịch, và những người bạn Đồ dùng học tập khác cũng hí hửng tham gia chuyến đi. Dù không có kế hoạch trước, nhưng các bạn đã có một chuyến đi chơi chung vui nhất trần đời.",Những Người Bạn Đồ Dùng Học Tập - Chuyến Du Lịch Vui Nhất Trần Đời,24,"25,000",,Phương Nam Online,21 x 21 x 0.2,Truyện Tranh,https://nhasachphuongnam.com/nhung-nguoi-ban-do-dung-hoc-tap-chuyen-du-lich-vui-nhat-tran-doi.html
893497420242,Truyện Tranh/Manga,"Gia đình Thước tham gia chạy tiếp sức trong Ngày hội thể thao. Liệu cả nhà Thước có vượt qua cuộc thi không, khi mỗi người một hình dáng, một kích thước. Theo dõi cuộc chạy đua của gia đình Thước, để học được bài học nhỏ về việc tận dụng sở trường, lợi thế của từng người để chiến thắng.",Những Người Bạn Đồ Dùng Học Tập - Cuộc Chạy Đua Ly Kỳ Của Gia Đình Thước,24,"25,000",,Phương Nam Online,21 x 21 x 0.2,Truyện Tranh,https://nhasachphuongnam.com/nhung-nguoi-ban-do-dung-hoc-tap-cuoc-chay-dua-ly-ky-cua-gia-dinh-thuoc.html
893532502132,Văn Học,: Cuốn sổ tay giúp bạn lên kế hoạch cho một cái chết trọn vẹn.,Cuộc Hẹn Với Tử Thi - Sự Thật Phía Sau Cái Chết,232,"109,000",Bebooks,Phương Nam Online,20.5 x 14.5 x 1.2,Văn Học Đương Đại,https://nhasachphuongnam.com/cuoc-hen-voi-tu-thi-su-that-phia-sau-cai-chet.html
893497420236,Truyện Tranh/Manga,"Vừa mới nghĩ tới chuyện phải rời xa những người bạn Đồ dùng học tập, Băng Keo buồn lắm. Nhưng nó đã hết keo để dán rồi, cô chủ sẽ bỏ nó vào thùng rác thôi. Theo dõi câu chuyện để biết hành trình mới của Băng Keo, cùng bài học về sự lạc quan với nghịch cảnh và ý tưởng tái chế đồ đạc tuyệt vời.",Những Người Bạn Đồ Dùng Học Tập - Hành Trình Mới Của Băng Keo,24,"25,000",,Phương Nam Online,21 x 21 x 0.2,Truyện Tranh,https://nhasachphuongnam.com/nhung-nguoi-ban-do-dung-hoc-tap-hanh-trinh-moi-cua-bang-keo.html
893497420240,Truyện Tranh/Manga,"Thích ăn kẹo ngọt nhưng không chịu đánh răng khiến hàm răng của Chuốt Bút Chì ngày càng hôi hám, gỉ sét. Trải qua một giấc mơ đáng sợ, thấy mình bị trở thành vật bị bỏ đi vì không có ích nữa, Chuốt Bút Chì mới hiểu ra rằng, việc chăm sóc bản thân cần thiết vô cùng.",Những Người Bạn Đồ Dùng Học Tập - Nụ Cười Gỉ Sét Của Chuốt Bút Chì,24,"25,000",,Phương Nam Online,21 x 21 x 0.2,Truyện Tranh,https://nhasachphuongnam.com/nhung-nguoi-ban-do-dung-hoc-tap-nu-cuoi-gi-set-cua-chuot-but-chi.html
893497420238,Truyện Tranh/Manga,"Bút Sáp Đen và Bút Sáp Trắng ước mơ mình cũng được góp mặt trong những bức tranh đầy màu sắc rực rỡ chứ không phải luôn bị cho ""ra rìa"". Làm sao chỉ với hai màu đen và trắng, vẫn có thể sáng tác được một bức tranh rực rỡ? Cùng theo dõi câu chuyện để học được bài học về sự hợp tác, tự tin vào bản thân và tận dụng những gì mình có để tạo ra lợi thế.",Những Người Bạn Đồ Dùng Học Tập - Nỗi Buồn Của Bút Sáp Đen Và Bút Sáp Trắng,24,"25,000",,Phương Nam Online,21 x 21 x 0.2,Truyện Tranh,https://nhasachphuongnam.com/nhung-nguoi-ban-do-dung-hoc-tap-noi-buon-cua-but-sap-den-va-but-sap-trang.html
893497420243,Truyện Tranh/Manga,"Hũ Mực Xanh vô tình làm lem mực ra Giấy Trắng khiến cho Giấy Trắng giận và lo sợ mình sẽ bị vứt đi. Hũ Mực Xanh phải tìm ra cách để sửa chữa lỗi lầm của mình gây ra cho Giấy Trắng. Cậu bèn đi tìm những người bạn đồ dùng học tập xin giúp đỡ. Cùng theo dõi câu chuyện để học được bài học về sự quyết tâm, và dũng cảm đối diện với lỗi lầm.",Những Người Bạn Đồ Dùng Học Tập - Vết Mực Kỳ Diệu,24,"25,000",,Phương Nam Online,21 x 21 x 0.2,Truyện Tranh,https://nhasachphuongnam.com/nhung-nguoi-ban-do-dung-hoc-tap-vet-muc-ky-dieu.html
893497420241,Truyện Tranh/Manga,"Băng Keo Đen làm đẹp để đến Vũ Hội Ánh Trăng, không may trời đổ mưa trên đường đi khiến quần áo cậu lem luốc hết. Buồn vì mình xấu xí quá, Băng Keo Đen định quay về. Ngay lúc đó sân khấu vũ hội xảy ra sự cố mất điện. Chỉ có Băng Keo Đen mới có thể giúp vũ hội sáng đèn trở lại. Theo dõi câu chuyện để biết, bản thân mỗi người đều có những lợi thế mà không ai có được.",Những Người Bạn Đồ Dùng Học Tập - Đường Đến Vũ Hội Ánh Trăng Của Băng Keo Đen,24,"25,000",,Phương Nam Online,21 x 21 x 0.2,Truyện Tranh,https://nhasachphuongnam.com/nhung-nguoi-ban-do-dung-hoc-tap-duong-den-vu-hoi-anh-trang-cua-bang-keo-den.html
893497420256,Truyện Tranh/Manga,"Nghĩ đến việc ôm Nhím là các bạn trong Rừng Hạnh Phúc thấy… đau rồi. Thành ra, Lễ Hội Ôm nào của rừng, Nhím cũng không nhận được cái ôm nào cả.  Nhím quyết tâm làm mọi cách để mình phải được ôm trong Lễ Hội Ôm lần này.",Chuyện Ở Rừng Hạnh Phúc - Nhím Lông Nhọn Và Cái Ôm Đầu Tiên,32,"30,000",,Phương Nam Online,21 x 21 x 0.3,Truyện Tranh,https://nhasachphuongnam.com/chuyen-o-rung-hanh-phuc-nhim-long-nhon-va-cai-om-dau-tien.html
893532502105,Văn Học,"Bạn đã bao giờ cảm thấy thế này chưa? Đôi lúc thấy thế giới thật rộng lớn, đi hoài đi mãi vẫn không tìm được một nơi mình thực sự “thuộc về”. Nhưng lắm lúc lại thấy mảnh đất này thật chật chội, dù đi đến đâu cũng không bỏ lại được những tổn thương.",Thế Giới Luôn Có Chỗ Cho Chúng Mình,224,"95,000",Deepbooks,Phương Nam Online,19 x 12 x 1.2,Truyện Ngắn/Tản Văn,https://nhasachphuongnam.com/the-gioi-luon-co-cho-cho-chung-minh.html
893497420257,Truyện Tranh/Manga,"Khỉ con có một chiếc võng nho nhỏ bảy sắc cầu vồng. Thỏ, Sóc, Gấu rồi cả Voi cũng đòi nằm chung võng với Khỉ. Các bạn khác thì còn chấp nhận được, nhưng Voi thì quá thể nặng nên võng đứt và rách mất rồi. Cả bọn phải tính sao đây?",Chuyện Ở Rừng Hạnh Phúc - Chiếc Võng Cầu Vồng Của Khỉ Con,32,"30,000",,Phương Nam Online,21 x 21 x 0.3,Truyện Tranh,https://nhasachphuongnam.com/chuyen-o-rung-hanh-phuc-chiec-vong-cau-vong-cua-khi-con.html
893497420258,Truyện Tranh/Manga,"Khủng Long ba bị sốt đột ngột, không thể đi đưa thư cho mọi người trong Rừng Hạnh Phúc. Khủng Long Nhỏ xung phong đi đưa thư thay cho ba. Cậu sẽ hoàn thành nhiệm vụ này chứ?",Chuyện Ở Rừng Hạnh Phúc - Chuyến Đưa Thư Đầu Tiên Của Khủng Long Nhỏ,32,"30,000",,Phương Nam Online,21 x 21 x 0.3,Truyện Tranh,https://nhasachphuongnam.com/chuyen-o-rung-hanh-phuc-chuyen-dua-thu-dau-tien-cua-khung-long-nho.html
893497420259,Truyện Tranh/Manga,"Heo luôn tin cơ thể khỏe mạnh, trái tim ấm áp và lòng dũng cảm của mình đúng là tiêu chuẩn của một siêu anh hùng giải cứu thế giới, giúp cho cư dân Rừng Hạnh Phúc mãi mãi bình an. Vậy là cậu quyết tâm lên đường làm siêu anh hùng, Ai ngờ, Heo lại gặp những tình huống dở khóc dở cười.",Chuyện Ở Rừng Hạnh Phúc - Ngày Đầu Tiên Làm Siêu Anh Hùng Của Heo,32,"30,000",,Phương Nam Online,21 x 21 x 0.3,Truyện Tranh,https://nhasachphuongnam.com/chuyen-o-rung-hanh-phuc-ngay-dau-tien-lam-sieu-anh-hung-cua-heo.html
893497420255,Truyện Tranh/Manga,"Với những người bạn có khiếm khuyết về cơ thể ở Rừng Hạnh Phúc, họ rất vui vì có Thỏ Bác Học luôn sáng chế những thứ máy móc nọ kia để giúp cuộc sống của mình tốt hơn, giúp bản thân tự tin hơn.  Mải mê sáng chế ngày đêm,Thỏ kiệt sức. Những người bạn trong Rừng Hạnh Phúc phải làm gì đây?",Chuyện Ở Rừng Hạnh Phúc - Nhà Sáng Chế Của Rừng Hạnh Phúc,32,"30,000",,Phương Nam Online,21 x 21 x 0.3,Truyện Tranh,https://nhasachphuongnam.com/chuyen-o-rung-hanh-phuc-nha-sang-che-cua-rung-hanh-phuc.html
893497420235,Truyện Tranh/Manga,"Bút Chì hết sợ bị đau, sợ bị mòn, lại sợ bị ngắn nữa nên nó không muốn được chuốt cho đẹp. Những người bạn Đồ dùng học tập đã giúp Bút Chì vượt qua ám ảnh, sợ hãi, chấp nhận được chuốt mới có ích hơn. Theo dõi câu chuyện để biết những người bạn đã giúp Bút Chì ra sao, và hiểu rằng có bạn bè cạnh bên thật là tuyệt.",Những Người Bạn Đồ Dùng Học Tập - Bút Chì Vượt Qua Nỗi Sợ,24,"25,000",,Phương Nam Online,21 x 21 x 0.2,Truyện Tranh,https://nhasachphuongnam.com/nhung-nguoi-ban-do-dung-hoc-tap-but-chi-vuot-qua-noi-so.html
893497420234,Truyện Tranh/Manga,"Kéo vừa có chiếc nón mới nên hí hửng đội đi  khoe với bạn bè. Bất ngờ, một cơn gió thổi bay chiếc nón lên cành cây cao. Những người bạn Đồ dùng học tập giúp Kéo lấy lại chiếc nón cũng bị cuốn lên cao tít trên sân thượng. Cùng theo dõi câu chuyện để học được bài học nhỏ về sự bình tĩnh trong mọi tình huống, và cách giải quyết vấn đề không may xảy đến.",Những Người Bạn Đồ Dùng Học Tập - Chiếc Nón Rắc Rối Của Kéo,24,"25,000",,Phương Nam Online,21 x 21 x 0.2,Truyện Tranh,https://nhasachphuongnam.com/nhung-nguoi-ban-do-dung-hoc-tap-chiec-non-rac-roi-cua-keo.html
893532501965,Tuổi Mới Lớn,"Sau khi Kurosawa và Adachi đã về đích với một hôn lễ trọn vẹn, Tsuge lại đang vô cùng lo lắng vì mối quan hệ của anh với Minato chưa tiến triển được bao nhiêu?! Dù là tiểu thuyết gia nổi tiếng với nhiều cuốn sách tình cảm, thế nhưng anh chẳng hề có tí kinh nghiệm nào trong việc hẹn hò. Vì thế, Tsuge đến gặp Kurosawa và Adachi để nhờ hai người giúp đỡ. Liệu rằng sau buổi hẹn hò đôi, giải pháp mà Kurosawa đề xuất có giúp cặp đôi Minato - Tsuge đạt được bước tiến mới hay không? ",Cherry Magic! - Tập 11,130,"109,000",Daisybooks,Phương Nam Online,20.5 x 14.5 x 0.8,Truyện Tranh,https://nhasachphuongnam.com/cherry-magic-tap-11.html
893532502104,Kỹ Năng/Sống Đẹp,,Tuổi Trẻ Giấu Ta Điều Gì?,280,"108,000",Glow Books,Phương Nam Online,20.5 x 13.5 x 1.5,Kỹ Năng Sống,https://nhasachphuongnam.com/tuoi-tre-giau-ta-dieu-gi.html
893532502042,Văn Học,"Trịnh Độc và Từ Lãng gia nhập nhóm điều tra tin tức theo yêu cầu. Vụ án đầu tiên mà họ xử lý là giúp một người phụ nữ tìm người chồng mất tích, nhưng không ngờ lại khám phá ra những vụ án mạng liên quan đến giáo phái đã bị diệt trừ từ nhiều năm trước. Tất cả nạn nhân đều là đàn ông, bị giết hại dã man theo một nghi lễ hiến tế. Trên ngực trần của người chết vẽ hình ngôi sao năm cánh ngược và con dơi treo ngược bên trong. Nạn nhân bị treo lên khiến máu trên thân thể nhỏ xuống rồi tụ lại thành một vũng máu dưới đất, chính giữa trận đồ vuông tám điểm. Trên cánh tay của bảy người bị hại đều có vết kim châm. Có lẽ trước khi chết, họ đã tiêm máu Phục Dực vào người để thực hiện nghi thức “xóa bỏ tội lỗi nguyên thủy, máu hòa làm một để đồng hóa.”",Săn Ảnh Đi Đêm (Bộ 2 tập),656,"275,000",Vivabooks,Phương Nam Online,20.5 x 14.5 x 3.4,Văn Học Đương Đại,https://nhasachphuongnam.com/san-anh-di-dem-bo-2-tap.html
